id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_154383_ch000_8282,NEUE KLASSE WKROCZ W NOWĄ ERĘ. Poznaj BMW i X 3 Już dziś poczuj przedsmak mobilności jutra. Mobilność porusza — na wielu płaszczyznach. W naszym wideo zobaczysz oba nasze samochody koncepcyjne Neue Kl...,X3,BMW Vision Neue Klasse Family,2,False,False,421,"cena, silnik"
bmw_154383_ch001_6241,Z Neue Klasse zmieniamy sposób myślenia o mobilności. W niej uwaga skupia się na człowieku. Jak chcemy poruszać się w przyszłości? Czego oczekujemy od następnych generacji pojazdów? Rezultatem jest ot...,X3,BMW Vision Neue Klasse Family,2,False,False,423,cena
bmw_154383_ch002_6487,"Dowiedz się więcej o designie, technologiach i w pełni elektrycznych, wydajnych koncepcjach napędów naszej Neue Klasse. Design nowych czasów. Progresywny, a mimo to ponadczasowy. Klarowny, a mimo to e...",X3,BMW Vision Neue Klasse Family,2,False,False,493,"cena, silnik, zasięg"
bmw_154383_ch003_7879,Wnętrze kusi przestronnością połączoną z wygodą i cyfrowymi technologiami. Równie cyfrowe co emocjonalne. Wirtualny i realny świat przenika się w kabinie pojazdu dzięki nowemu systemowi obsługi BMW i ...,X3,BMW Vision Neue Klasse Family,2,False,False,500,"cena, silnik"
bmw_154383_ch004_7531,"Pełna elektryka, pełen komfort i radość z jazdy. Przyszłość jest elektryczna. I nigdy wcześniej nie oferowała większej wygody. Dzięki zasięgowi większemu o 30 procent, ładowaniu szybszemu o 30 procent...",X3,BMW Vision Neue Klasse Family,2,False,False,489,"cena, zasięg"
bmw_154383_ch005_1106,Akumulatory nowej generacji mogą służyć nie tylko do napędzania pojazdu. Znakomicie nadają się na magazyny pośrednie do dwukierunkowego ładowania. Możesz z nich zasilać urządzenia elektryczne w domu i...,X3,BMW Vision Neue Klasse Family,2,False,False,458,cena
bmw_154383_ch006_3660,Już na etapie produkcji. Tworząc BMW i FACTORY koncern BMW Group postawił sobie za cel odpowiedzialne wykorzystywanie zasobów w procesie produkcji. Już dziś dla swoich lokalizacji na całym świecie BMW...,X3,BMW Vision Neue Klasse Family,2,False,False,455,cena
bmw_154383_ch007_8540,"Koncepcja designu Neue Klasse jest zredukowana do tego, co najważniejsze. Duże powierzchnie i klarowne linie dominują w ogólnym wyglądzie zewnętrznym, a w ten sposób powstaje miejsce na nowe rzeczy. N...",X3,BMW Vision Neue Klasse Family,2,False,False,412,cena
bmw_154383_ch008_8228,"Człowiek w centrum. Kierowca zajmuje miejsce pośrodku innowacyjnych technologii w kokpicie i wszystko, czego potrzebuje, jest wygodnie rozmieszczone dookoła niego. Wszystkie elementy opracowano z myśl...",X3,BMW Vision Neue Klasse Family,2,False,False,474,cena
bmw_154383_ch009_6504,"Radość z jazdy na zawsze. Zarówno dziś, jak i w przyszłości. Prawdziwa radość z jazdy zaczyna się dzisiaj. I myśli o jutrze. Ponadczasowy jest nie tylko nowy design Neue Klasse. Zmniejsza również ślad...",X3,BMW Vision Neue Klasse Family,2,False,False,453,cena
bmw_154383_ch010_0560,Nowa era radości z jazdy. Nowe BMW i X 3. Pierwszy przedstawiciel Neue Klasse. Dzięki zasięgowi do 805 km¹ i mocy ładowania 400 k W² BMW i X 3 wyznacza nowe standardy w segmencie elektrycznych SUV-ów....,X3,BMW Vision Neue Klasse Family,2,False,False,478,"silnik, zasięg, elektryczny"
bmw_154383_ch011_7224,"Poznaj BMW i X 3 Obowiązkowe informacje prawne. ¹ Podane wartości określono zgodnie z wymaganą procedurą pomiaru WLTP. Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, tr...",X3,BMW Vision Neue Klasse Family,2,False,False,317,cena
bmw_154383_ch012_3786,"² Dodatkowy zasięg po 10 minutach ładowania o dużej mocy został określony zgodnie z normą ISO 12906 w cyklu WLTP i wymaga, aby infrastruktura ładowania umożliwiała maksymalną moc ładowania prądem stał...",X3,BMW Vision Neue Klasse Family,2,False,False,494,"cena, silnik, zasięg"
bmw_154383_ch013_6097,³ Ładowanie za pomocą ładowarki wielofunkcyjnej jest dostępne tylko w nowym BMW i X 3. Wymagane jest opcjonalne wyposażenie AC Charging Professional. Ładowarkę wielofunkcyjną i ładowarkę AC Charging P...,X3,BMW Vision Neue Klasse Family,5,True,False,452,"cena, silnik, zasięg"
bmw_446664_ch000_8178,Sprawdź wyjątkowe oferty na modele BMW. Elektryczne modele BMW dostępne w atrakcyjnych ratach z dopłatą do 40 000 PLNw programie 'Nasz Eauto' oraz w leasingu 0%. Sprawdź oferty Wybierz swojenowe BMW. ...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,436,"cena, finansowanie"
bmw_446664_ch001_1126,Sprawdź samochody gotowe do odbioru i i ciesz się radością z jazdy od ręki! 100% Elektryczne 100% Elektryczne Benzyna - Diesel Benzyna - Diesel M High Performance M High Performance Oferta specjalna D...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,455,"cena, silnik, zasięg"
bmw_446664_ch002_8760,Wysokość kwoty dofinansowania jest uzależniona od spełnienia odpowiednich warunków Programu. Program jest skierowany do osób fizycznych oraz osób fizycznych prowadzących jednoosobową działalność gospo...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,473,"cena, silnik, finansowanie"
bmw_446664_ch003_3762,BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 1 e Drive 20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,413,"cena, silnik, finansowanie"
bmw_446664_ch005_8712,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Dostępne z dopłatą do 40 000 PLN w programie Nasz Eauto Zapytaj o ofertę Oferta specjalna Dostępne z dopłatą ...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,437,"cena, silnik, zasięg"
bmw_446664_ch006_8760,Wysokość kwoty dofinansowania jest uzależniona od spełnienia odpowiednich warunków Programu. Program jest skierowany do osób fizycznych oraz osób fizycznych prowadzących jednoosobową działalność gospo...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,473,"cena, silnik, finansowanie"
bmw_446664_ch007_5216,BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 2 e Drive 20 o wartości 206 925 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,413,"cena, silnik, finansowanie"
bmw_446664_ch009_8712,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Dostępne z dopłatą do 40 000 PLN w programie Nasz Eauto Zapytaj o ofertę Oferta specjalna Leasing operacyjny ...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,443,"finansowanie, coupe"
bmw_446664_ch012_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 100% BMW Leasing Prezentowana kalkulacja dotycz...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,386,finansowanie
bmw_446664_ch015_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna BMW i 5 Touring Leasing operacyjny Leasing 100% BMW Leasing Prezentowana k...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,401,"finansowanie, kombi"
bmw_446664_ch018_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 100% BMW Leasing Prezentowana kalkulacja dotycz...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,377,finansowanie
bmw_446664_ch021_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 100% BMW Leasing Prezentowana kalkulacja dotycz...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,388,finansowanie
bmw_446664_ch023_6400,Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpi...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,471,"cena, finansowanie"
bmw_446664_ch024_4801,Pl. Zapytaj o ofertę Oferta specjalna BMW serii 1 Rata miesięczna Od 1000 PLN netto/mies. BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 1 116 o wartości 122 295 zł brutt...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,495,"cena, silnik, finansowanie"
bmw_446664_ch025_7360,Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,479,cena
bmw_446664_ch026_6402,Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna BMW serii 2 Active Tourer Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotyczy leas...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,389,finansowanie
bmw_446664_ch028_5684,W przypadku zmiany ceny pojazdu lub zmiany stóp procentowych kalkulacja może ulec zmianie. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie um...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,475,cena
bmw_446664_ch029_4310,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Zapytaj o ofertę Oferta specjalna BMW serii 2 Gran Coupé Rata miesięczna Od 1200 PLN netto/mies. BMW Comfort ...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,462,"cena, finansowanie, coupe"
bmw_446664_ch030_7328,"Z o. o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt pakietu BSI o wartości 3020,00 zł brutto został uwzględniony w wartości ww. pojazdu. Opłata wstępna wynosi 10%, przy okresie l...","X5, X1, iX",Oferty i promocje BMW,5,True,True,397,"cena, silnik, finansowanie"
bmw_446664_ch032_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna BMW serii 3 Limuzyna Leasing operacyjny Leasing 103% BMW Leasing Prezentow...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,408,finansowanie
bmw_446664_ch035_4310,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Zapytaj o ofertę Oferta specjalna BMW serii 3 Touring Leasing operacyjny Leasing 103% BMW Leasing Prezentowan...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,408,"finansowanie, kombi"
bmw_446664_ch038_4310,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Zapytaj o ofertę Oferta specjalna BMW serii 5 Rata miesięczna Od 2100 PLN netto/mies. BMW Comfort Lease Preze...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,451,"cena, finansowanie"
bmw_446664_ch040_6400,Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpi...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,479,"cena, finansowanie, kombi"
bmw_446664_ch041_0700,Pl. Zapytaj o ofertę Oferta specjalna BMW serii 5 Touring Rata miesięczna Od 2200 PLN netto/mies. BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 5 Touring 520 i o wartośc...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,476,"cena, silnik, finansowanie"
bmw_446664_ch043_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotycz...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,377,"finansowanie, suv"
bmw_446664_ch046_4310,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotyczy...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,376,"finansowanie, suv"
bmw_446664_ch049_4310,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw. pl. Zapytaj o ofertę Oferta specjalna Rata miesięczna Od 2500 PLN netto/mies. BMW Comfort Lease Prezentowana kalk...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,431,"cena, finansowanie, suv"
bmw_446664_ch051_6400,Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpi...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,459,"cena, finansowanie"
bmw_446664_ch052_9359,Pl. Zapytaj o ofertę Oferta specjalna Rata miesięczna Od 2900 PLN netto/mies. BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d o wartości 369 000 zł brutto w ram...,"X5, X1, iX",Oferty i promocje BMW,5,True,True,488,"cena, silnik, finansowanie"
bmw_446664_ch054_3742,Z o. o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw. pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 101% BMW Leasing Prezentowana kalkulacja dotycz...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,377,"finansowanie, suv"
bmw_446664_ch055_6146,"Z o. o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 101% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu...","X5, X1, iX",Oferty i promocje BMW,1,False,True,332,"cena, silnik, finansowanie"
bmw_446664_ch056_6400,Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpi...,"X5, X1, iX",Oferty i promocje BMW,1,False,True,458,"cena, finansowanie"
bmw_446664_ch057_8430,Pl. Zapytaj o ofertę Oferta specjalna Rata miesięczna Od 3900 PLN netto/mies. BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 7 x Drive 40 d o warto,"X5, X1, iX",Oferty i promocje BMW,1,False,True,173,"cena, finansowanie, suv"
bmw_665165_ch000_2838,BMW Premium Selection. Samochody używane z certyfikatem. Znajdź BMW dla siebie Odkryj BMW Premium Selection. Odkryj radość z jazdy dzięki samochodom używanym BMW Premium Selection. Zanim używane BMW u...,,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,456,"cena, silnik"
bmw_665165_ch001_5880,"Dla nas jakość to nie tylko obietnica, ale zasada. Samochód używany BMW z certyfikatem BMW Premium Selection został sprawdzony podczas kompleksowej kontroli 360°: w ofercie znajdą się tylko te pojazdy...",,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,466,"cena, silnik"
bmw_665165_ch002_3644,Zobacz na własne oczy! Korzyści na przyszłość. 24-miesięczna ochrona gwarancyjna. Dzięki BMW Premium Selection stawiasz na większe bezpieczeństwo i radość z jazdy. Dzięki 24-miesięcznej gwarancji BMW ...,,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,468,"cena, silnik"
bmw_665165_ch003_2469,Dzięki specjalistycznej wiedzy BMW i najnowocześniejszemu sprzętowi diagnostycznemu nasi eksperci BMW kompleksowo sprawdzają samochody BMW Premium Selection. Po standardowej kontroli Twoje BMW Premium...,,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,477,"cena, silnik, finansowanie"
bmw_665165_ch004_0828,Km przebiegu według wskaźnika obsługi serwisowej. Atrakcyjne finansowanie. Dla wszystkich samochodów BMW Premium Selection otrzymasz atrakcyjne warunki finansowania i leasingu - zarówno jako Klient in...,,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,478,"cena, silnik, finansowanie"
bmw_665165_ch005_3009,"Chętnie przedstawimy Ci również korzystną rynkowo ofertę płatności za odkup Twojego obecnego pojazdu. Sprawdzona historia i przebieg pojazdu. Kupując używany pojazd, chcesz wiedzieć wszystko o poprzed...",,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,472,"cena, serwis"
bmw_665165_ch006_7865,Wsiądź do własnego BMW. Wybierz już teraz swój pojazd. Korzystaj z naszych wyjątkowych zalet. Wystarczy skontaktować się bezpośrednio ze swoim Dealerem BMW Premium Selection lub zapoznać się z naszą r...,,Samochody używane BMW – BMW Premium Selection | Samochody używane z gwarancją.,1,False,False,474,"cena, silnik"
bmw_258902_ch000_5793,"Ekskluzywne modele. Budowane z pasją. Pod każdym względem. W najdrobniejszych szczegółach. BMW i 7 M 70 x Drive Limuzyna¹: Zużycie energii w cyklu mieszanym WLTP w k Wh/100 km: 23,7–20,8; zasięg elekt...",,Ekskluzywne pojazdy BMW | bmw. pl,5,True,False,497,"cena, silnik, zasięg"
bmw_258902_ch001_6049,"Ekskluzywne samochody BMW powstają z pasji – dla ludzi, którzy tę pasję z nami dzielą. Począwszy od estetycznej, komfortowej kanapy z tyłu, a skończywszy na dostojnym, kryształowym reflektorze. Od pot...",,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,468,"cena, silnik"
bmw_258902_ch003_0020,Trwania ładowania AC (poziom naładowania 0–100%)Skonfiguruj Dowiedz się więcej BMW serii 7 Limuzyna BMW serii 7 Limuzyna BMW serii 7 Limuzyna Zasięg elektryczny (WLTP) Zasięg elektryczny (WLTP) Czas t...,,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,492,"zasięg, elektryczny, coupe"
bmw_258902_ch004_0029,(WLTP)Czas trwania ładowania AC (poziom naładowania 0–100%)Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrach Minimalny czas ładowania AC od 0 do 100% w godzinach Pojemność akumulat...,,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,494,"cena, silnik, przyspieszenie"
bmw_258902_ch005_4873,0–100%) Czas trwania ładowania AC (poziom naładowania 0–100%) Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrach Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrac...,,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,498,"cena, silnik, przyspieszenie"
bmw_258902_ch006_4076,Dostępne pojazdy Dowiedz się więcej BMW M 8 CoupéZasięg elektryczny (WLTP)Czas trwania ładowania AC (poziom naładowania 0–100%)Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrach Min...,,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,496,"cena, silnik, przyspieszenie"
bmw_258902_ch007_1537,(WLTP) Czas trwania ładowania AC (poziom naładowania 0–100%) Czas trwania ładowania AC (poziom naładowania 0–100%) Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrach Wydłużenie zasi...,,Ekskluzywne pojazdy BMW | bmw. pl,2,False,False,498,"cena, silnik, przyspieszenie"
