id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_177106_ch075_7153,Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Dostępne w BMW Leasing 103%. Prez,"X5, X1, X3",Odkryj i skonfiguruj wszystkie modele BMW.pl,3,False,True,143,finansowanie
bmw_839900_ch000_5631,Nowe BMW M2 CS. Dowiedz się więcej THE X3 M50 xDrive THE M235 xDrive Wprowadzenie Wprowadzenie Dostępne od ręki Dostępne od ręki Wprowadzenie Modele BMW M BMW M Intensive Training Najczęściej zadawane...,"M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,397,"cena, silnik"
bmw_839900_ch001_5984,Sprawdź oferty ŚWIAT BMW M. Odkryj świat najmocniejszej litery na świecie – witaj w królestwie BMW M. Tutaj każdy model to kwintesencja sportowej dynamiki,"M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,154,"cena, silnik"
bmw_839900_ch002_2127,", innowacyjnej technologii i niekwestionowanego prestiżu. Od oszałamiającego M2, przez wszechstronne M4, aż po imponujące SUV-y serii X z duszą M, nasza gama pojazdów M reprezentuje szczyt motoryzacyj...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,390,"cena, silnik"
bmw_839900_ch003_4903,", gdzie inżynieria spotyka się z pasją, a każdy detal ma swoje znaczenie. Witaj w świecie BMW M. MODELE BMW M. Każdy z tych niesamowitych pojazdów reprezentuje unikalne połączenie zaawansowanych techn...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,366,"cena, silnik"
bmw_839900_ch004_6545,", ale również niezapomniane doznania z jazdy. Niezastąpione, niezależnie czy w codziennym ruchu, czy na torze wyścigowym. Przekonaj się, jak ekscytujące i precyzyjne są sportowe modele BMW. BMW M3 CS ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,373,"cena, silnik"
bmw_839900_ch005_4253,", że jazda jest prawdziwą przyjemnością, a funkcjonalność idzie w parze z doskonałymi osiągami. Niepowtarzalne - czy to na torze, czy w podróży. Dowiedz się więcej M135 xDrive BMW M135 xDrive łączy w ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,237,cena
bmw_839900_ch006_3853,", który zapewnia wysoką dynamikę jazdy. Wyróżnia się na drodze nowoczesnym wyglądem oraz technologiami. BMW M135 xDrive to idealne połączenie dla tych którzy pragną sportowej jazdy i praktyczności w k...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,387,cena
bmw_839900_ch007_4405,", a imponująca moc 405 kW (551 KM) oraz koła z wyścigowym rodowodem gwarantują niezapomniane wrażenia na torze. Dowiedz się więcej iX M70 xDrive W pełni elektryczne BMW iX M70 xDrive to nie tylko dyna...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,360,"cena, silnik"
bmw_839900_ch008_3867,", a imponująca moc i duży zasięg sprawiają, że jesteś gotowy na każdą przygodę. Dowiedz się więcej BMW M INTENSIVE TRAINING. BMW M Intensive Training to wyjątkowe szkolenie dla bardziej zaawansowanych...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,365,"cena, silnik, zasięg"
bmw_839900_ch009_8361,", po optymalny tor jazdy. BMW M Intensive Training oferuje pasjonatom motoryzacji możliwość wyzwolenia prawdziwej adrenaliny i nauki od profesjonalistów, aby jazda samochodem stała się unikalnym doświ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,365,"cena, silnik"
bmw_839900_ch010_9513,", sportowego designu i niezrównanej dynamiki. To nie tylko zwinne samochody, ale również niezapomniane doznania z jazdy. Niezastąpione, niezależnie czy w codziennym ruchu, czy na torze wyścigowym. Prz...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,399,"cena, silnik"
bmw_839900_ch011_6574,", łączy się z wyglądem pełnym charakteru - odważnym i awangardowym. Ten ekstrawertyczny, flagowy model gwarantuje unikalne wrażenia z jazdy. KWINTESENCJA WOLNOŚCI THE M4 CABRIO Poczuj wolność podczas ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,382,"cena, silnik"
bmw_839900_ch012_0446,", które przyciąga spojrzenia i budzi niepowtarzalne emocje. Wyrazisty, aerodynamiczny design podkreśla wyjątkowy temperment, a każda przejażdżka z opuszczonym dachem dostarcza niezapomnianych wrażeń i...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,371,"cena, silnik"
bmw_839900_ch013_4040,", a jego niezrównany motosportowy charakter zapewnia pełną adrenaliny jazdę. To hołd złożony legendarnemu modelowi z lat 70. przy zachowaniu charakterystycznych proporcji i stylistyki poprzednika","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,195,cena
bmw_839900_ch014_2988,", z najnowszymi rozwiązaniami technologicznymi. MEET THE NEW M GARAGE. NAJCZĘŚCIEJ ZADAWANE PYTANIA. Czym jest BMW M Driving Experience? Czym jest BMW M Driving Experience? BMW M Driving Experience st...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,279,cena
bmw_839900_ch015_9996,", umożliwia rozwijanie pasji i zdobywanie doświadczenia za kierownicą BMW. BMW M Driving Experience ma w swojej ofercie wiele szkoleń i kursów w ponad 30 krajach (również w Polsce)","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,180,
bmw_839900_ch016_1267,", które realizowane są pod czujnym okiem profesjonalnych instruktorów. BMW M Driving Experience pomaga uczestnikom zdobywać nowe umiejętności z zakresu bezpiecznej i dynamicznej jazdy w różnych - równ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,400,"cena, silnik"
bmw_839900_ch017_1943,torze. Dowiedz się więcej na stronie:BMW Driving Experience Jakie są dostępne opcje personalizacji dla modeli BMW M? Jakie są dostępne opcje personalizacji dla modeli BMW M? Dla modeli BMW M dostępne ...,"M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,234,cena
bmw_839900_ch018_9563,", które pozwalają dostosować samochód do indywidualnych preferencji. Oto kilka przykładów: Kolor nadwozia: Możesz wybrać spośród szerokiej gamy kolorów lakieru, w tym zarówno klasyczne kolory, jak i b...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,344,"cena, silnik"
bmw_839900_ch019_2376,", różniących się rozmiarem, wzorem i wykończeniem. Możesz wybrać felgi, które dodadzą sportowego charakteru i wyróżnią Twój samochód. Wykończenie wnętrza: Możesz spersonalizować wnętrze samochodu popr...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,358,"cena, silnik"
bmw_839900_ch020_3359,", które umożliwiają dodanie dodatkowych funkcji i technologii do samochodu, takich jak systemy bezpieczeństwa, systemy audio, czy zaawansowane systemy nawigacyjne. Dodatkowe opcje: Istnieje wiele doda...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,352,"cena, silnik"
bmw_839900_ch021_0793,", pakiet aerodynamiczny, czy sportowe układy wydechowe. Pamiętaj, że dostępność poszczególnych wariantów personalizacji może różnić się w zależności od wybranego modelu. Czy BMW M są dostępne w wersji...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,392,"cena, silnik"
bmw_839900_ch022_1730,", BMW i5 M60 xDrive, BMW i5 M60 xDrive Touring, BMW i4 M50 oraz BMW iX M60. Mocny silnik i sportowa dynamika jazdy czyli typowe osiągi BMW M, ale w elektrycznym wydaniu. Są bezemisyjne, a tym samym do...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,223,"silnik, zasięg"
bmw_839900_ch023_1967,", a tym samym dostarczają zupełnie nowe, emocjonujące wrażenia. Dowiedz się więcej na stronie:Samochody Elektryczne BMW Który model BMW M ma najmocniejszy silnik? Który model BMW M ma najmocniejszy si...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,381,"cena, silnik"
bmw_839900_ch024_6580,", co zapewnia imponujące osiągi i niesamowicie dynamiczną jazdę. INNE TEMATY. W GOTOWOŚCINA PRZYGODY. Dowiedz się więcej ELEKTROMOBILNOŚĆ BMW. Dowiedz się więcej BMW FINANCIAL SERVICES. Dowiedz się wi...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,305,"cena, silnik"
bmw_839900_ch025_0408,"; emisja CO₂, cykl mieszany WLTP w g/km: 226 BMW X3 M50 xDrive: Zużycie paliwa w cyklu mieszanym WLTP w l/100 km: 8,3–7,7; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 BMW M135 xDrive: Zużycie paliw...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,382,silnik
bmw_839900_ch026_7192,"; emisja CO₂, cykl mieszany WLTP w g/km: 185–170 BMW i5 M60 xDrive Touring: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km: 20,8 - 18,3; zasięg elektryczny, WLTP w km: 445 - 506 BMW M4 CS: Zużyci...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,4,True,False,373,"silnik, zasięg"
bmw_839900_ch027_4883,"; emisja CO2, cykl mieszany WLTP w g/km: 235 BMW M4 Coupe: Zużycie paliwa w cyklu mieszanym WLTP w l/100 km: 10,1 - 9,9; emisja CO₂, cykl mieszany WLTP w g/km: 230 - 226 BMW M2 Coupé: Zużycie paliwa, ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,238,silnik
bmw_839900_ch028_7602,"; emisja CO₂, cykl mieszany WLTP w g/km: 223–218 Wskazane dane dotyczące zużycia paliwa, emisji CO2","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,99,silnik
bmw_839900_ch029_1810,", zużycia energii i zasięgu w trybie elektrycznym zostały ustalone na podstawie nowej procedury WLTP określonej w Rozporządzeniu (UE) 2017/1151 z dnia 1 czerwca 2017 r. w uzupełnieniu Rozporządzenia (...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,399,"cena, silnik, zasięg"
bmw_839900_ch030_9803,zanieczyszczeń pochodzących z lekkich pojazdów pasażerskich i użytkowych oraz w sprawie dostępu do informacji dotyczących naprawy i utrzymania pojazdów w brzmieniu obowiązującym w chwili udzielenia ho...,"M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,332,cena
bmw_839900_ch031_0659,", których homologację typu przeprowadzono na nowo od 01.01.2021 r.","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,66,cena
bmw_839900_ch032_6438,", oficjalne dane są dostępne tylko według WLTP. Ponadto zgodnie z rozporządzeniem UE 2022/195 od 01.01.2023 r. w certyfikatach zgodności WE wartości NEDC nie będą już obowiązywać. Więcej informacji o ...","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,394,"cena, silnik"
bmw_839900_ch033_1129,paliwa oraz emisji CO2nowych samochodów osobowych można uzyskać we wszystkich salonach sprzedaży.*Zasięg zależy od różnych czynników,"M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,132,"cena, silnik, zasięg"
bmw_839900_ch034_2276,", przede wszystkim: indywidualnego stylu jazdy, uwarunkowań trasy, temperatury zewnętrznej, ogrzewania, klimatyzacji i zastanej temperatury.","M3, X3, iX",BMW M | Odkryj niesamowity styl i osiągi typowe dla litery M,3,False,False,140,
bmw_244715_ch000_1948,NEUE KLASSE WKROCZ W NOWĄ ERĘ. Poznaj BMW iX3 Już dziś poczuj przedsmak mobilności jutra. Mobilność porusza — na wielu płaszczyznach. W naszym wideo zobaczysz oba nasze samochody koncepcyjne Neue Klas...,X3,BMW Vision Neue Klasse Family,3,False,False,263,"cena, silnik"
bmw_244715_ch001_4978,", aby Cię poruszyć i zachwycić. Zrób krok w kierunku przyszłości. Z Neue Klasse zmieniamy sposób myślenia o mobilności. W niej uwaga skupia się na człowieku. Jak chcemy poruszać się w przyszłości? Cze...",X3,BMW Vision Neue Klasse Family,3,False,False,361,cena
bmw_244715_ch002_9245,", które wzbogacają doznania z jazdy. Równocześnie chcemy, aby nasze działania były odpowiedzialne i zrównoważone, dlatego zadajemy sobie pytanie, jakie potrzeby wiąże z nami przyszłość. Dowiedz się wi...",X3,BMW Vision Neue Klasse Family,3,False,False,373,"cena, zasięg"
bmw_244715_ch003_2535,", a mimo to ponadczasowy. Klarowny, a mimo to elegancki. Zredukowany do tego, co najważniejsze – a mimo to typowy dla BMW. Design Neue Klasse pokazuje",X3,BMW Vision Neue Klasse Family,3,False,False,150,
bmw_244715_ch004_8007,", jak może wyglądać przyszłość mobilności. Precyzyjne linie łączą się z dużymi powierzchniami na zewnątrz samochodu. Wnętrze kusi przestronnością połączoną z wygodą i cyfrowymi technologiami. Równie c...",X3,BMW Vision Neue Klasse Family,3,False,False,391,"cena, silnik"
bmw_244715_ch005_5130,iDrive. Cyfrowe funkcje otwierają zupełnie nową przestrzeń czerpania doznań. Ukierunkowany na potrzeby kierowcy,X3,BMW Vision Neue Klasse Family,3,False,False,111,
bmw_244715_ch006_6724,", podkreślający jego indywidualność i stworzony zgodnie z jego oczekiwaniami – właśnie tego oczekują użytkownicy. Pełna elektryka, pełen komfort i radość z jazdy. Przyszłość jest elektryczna. I nigdy ...",X3,BMW Vision Neue Klasse Family,3,False,False,280,"cena, zasięg"
bmw_244715_ch007_8843,", ładowaniu szybszemu o 30 procent i wydajności większej o 25 procent. Dzięki napędowi BMW eDrive szóstej generacji beztrosko i z pewnością jutra poruszasz się po drogach. Pojazd jako magazyn energii....",X3,BMW Vision Neue Klasse Family,3,False,False,397,zasięg
bmw_244715_ch008_9521,Znakomicie nadają się na magazyny pośrednie do dwukierunkowego ładowania. Możesz z nich zasilać urządzenia elektryczne w domu i oddawać energię do sieci. Możesz też użyć swojego pojazdu w roli przewoź...,X3,BMW Vision Neue Klasse Family,3,False,False,398,cena
bmw_244715_ch009_4824,i podczas każdej przygody.³ Innowacyjność. Już na etapie produkcji. Tworząc BMW iFACTORY koncern BMW Group postawił sobie za cel odpowiedzialne wykorzystywanie zasobów w procesie produkcji. Już dziś d...,X3,BMW Vision Neue Klasse Family,3,False,False,321,cena
bmw_244715_ch010_9531,", kierując się zasadą gospodarki o obiegu zamkniętym. Zredukowany, aby stworzyć miejsce na nowe rzeczy. Koncepcja designu Neue Klasse jest zredukowana do tego, co najważniejsze. Duże powierzchnie i kl...",X3,BMW Vision Neue Klasse Family,3,False,False,340,cena
bmw_244715_ch011_4492,", takie jak cyfrowa powierzchnia interakcji obejmująca atrapę chłodnicy i reflektory, lub na wnętrze zalane światłem wpadającym przez duże powierzchnie szyb. Człowiek w centrum. Kierowca zajmuje miejs...",X3,BMW Vision Neue Klasse Family,3,False,False,277,cena
bmw_244715_ch012_8843,", czego potrzebuje, jest wygodnie rozmieszczone dookoła niego. Wszystkie elementy opracowano z myślą o potrzebach kierowcy i ich celem jest zarówno wzbogacanie doznań z jazdy, jak i ułatwianie korzyst...",X3,BMW Vision Neue Klasse Family,3,False,False,352,cena
bmw_244715_ch013_3399,", jak i w przyszłości. Prawdziwa radość z jazdy zaczyna się dzisiaj. I myśli o jutrze. Ponadczasowy jest nie tylko nowy design Neue Klasse. Zmniejsza również ślad węglowy swoich pojazdów dzięki bardzi...",X3,BMW Vision Neue Klasse Family,3,False,False,304,cena
bmw_244715_ch014_6496,", w pełni elektrycznemu napędowi. Nowa era radości z jazdy. Nowe BMW iX3. Pierwszy przedstawiciel Neue Klasse. Dzięki zasięgowi do 805 km¹ i mocy ładowania 400 kW² BMW iX3 wyznacza nowe standardy w se...",X3,BMW Vision Neue Klasse Family,3,False,False,396,"silnik, zasięg"
bmw_244715_ch015_8981,na kierowcę na nowy poziom. Dzięki BMW Heart of Joy i udoskonalonym systemom wspomagającym kierowcę osiągnięto nowy poziom radości z jazdy. Poznaj BMW iX3 Obowiązkowe informacje prawne. ¹ Podane warto...,X3,BMW Vision Neue Klasse Family,3,False,False,305,cena
bmw_244715_ch016_0855,", np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ² Dodatkowy zasięg po 10 minutach ładowania o du...",X3,BMW Vision Neue Klasse Family,3,False,False,272,"cena, silnik, zasięg"
bmw_244715_ch017_9889,", aby infrastruktura ładowania umożliwiała maksymalną moc ładowania prądem stałym. Dodatkowy zasięg i wydajność ładowania zależą od wyposażenia pojazdu, poziomu naładowania i kondycji akumulatora, tem...",X3,BMW Vision Neue Klasse Family,3,False,False,269,"cena, silnik, zasięg"
bmw_244715_ch018_1587,", profilu jazdy, dodatkowych urządzeń, ustawień ładowania typowych dla danego pojazdu oraz mocy ładowania dostarczanej przez stację ładowania. ³ Ładowanie za pomocą ładowarki wielofunkcyjnej jest dost...",X3,BMW Vision Neue Klasse Family,3,False,False,378,"cena, silnik, zasięg"
bmw_244715_ch019_5534,", w zależności od modelu i rynku, od 26 stycznia. BMW iX3 50 xDrive: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km: 17–15,1",X3,BMW Vision Neue Klasse Family,3,False,False,129,"cena, silnik"
bmw_244715_ch020_6237,"; zasięg elektryczny, WLTP w km: 720–805; emisja CO₂, cykl mieszany WLTP w g/km: 0",X3,BMW Vision Neue Klasse Family,3,False,False,82,"silnik, zasięg"
bmw_371184_ch000_9992,Sprawdź wyjątkowe oferty na modele BMW. Elektryczne modele BMW dostępne w atrakcyjnych ratach z dopłatą do40 000 PLNw programie 'NaszEauto' oraz w leasingu0%. Sprawdź oferty Wybierz swojenowe BMW. 100...,"X1, i4, iX",Oferty i promocje BMW,3,False,True,288,"cena, finansowanie"
bmw_371184_ch001_5339,", jeśli wybierasz BMW w specjalnej ofercie finansowania! Znajdź swój wymarzony model i zapytaj o indywidualną ofertę dopasowaną do Twoich potrzeb. Sprawdź samochody gotowe do odbioru i i ciesz się rad...","X1, i4, iX",Oferty i promocje BMW,3,False,True,399,"cena, silnik"
bmw_371184_ch002_1320,Oferta specjalna Dostępne z dopłatą NaszEauto Dopłata do zakupu nowego samochodu elektrycznych kategorii M1 w ramach Programu „NaszEauto” Narodowego Funduszu Ochrony Środowiska i Gospodarki Wodnej (NF...,"X1, i4, iX",Oferty i promocje BMW,3,False,True,395,"cena, silnik, zasięg"
bmw_371184_ch003_8769,od spełnienia odpowiednich warunków Programu. Program jest skierowany do osób fizycznych oraz osób fizycznych prowadzących jednoosobową działalność gospodarczą. Możliwość uzyskania dopłaty jest ograni...,"X1, i4, iX",Oferty i promocje BMW,3,False,True,391,"cena, silnik, finansowanie"
