id,text_preview,source_url,title,models,is_model_page,chunk_size,token_estimate
bmw_235576_chunk_007,"Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. ² Dodatkowy zasięg po 10 minutach ładowania o dużej mocy został określony zgodnie z normą ISO12906 w...",https://www.bmw.pl/pl/more-bmw/neue-klasse.html,BMW Vision Neue Klasse Family,X3,True,793,198
bmw_235576_chunk_008,"ładowania dostarczanej przez stację ładowania. ³ Ładowanie za pomocą ładowarki wielofunkcyjnej jest dostępne tylko w nowym BMW iX3. Wymagane jest opcjonalne wyposażenie AC Charging Professional. Ładowarkę wielofunkcyjną i ładowarkę AC Charging Professional można zamówić opcjonalnie, w zależności od ...",https://www.bmw.pl/pl/more-bmw/neue-klasse.html,BMW Vision Neue Klasse Family,X3,True,493,123
bmw_692495_chunk_000,"Sprawdź wyjątkowe oferty na modele BMW. Elektryczne modele BMW dostępne w atrakcyjnych ratach z dopłatą do40 000 PLNw programie 'NaszEauto' oraz w leasingu0%. Sprawdź oferty Wybierz swojenowe BMW. 100% elektryczne, z tradycyjnym napędem spalinowym, a może rasowe M? Każdy wybór jest dobry, jeśli wybi...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_001,NaszEauto Dopłata do zakupu nowego samochodu elektrycznych kategorii M1 w ramach Programu „NaszEauto” Narodowego Funduszu Ochrony Środowiska i Gospodarki Wodnej (NFOŚiGW) może zostać przyznana w maksymalnej wysokości 40 000 PLN netto. Wysokość kwoty dofinansowania jest uzależniona od spełnienia odpo...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,793,198
bmw_692495_chunk_002,Rata miesięczna Od 850 PLN netto/mies. BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW iX1 eDrive20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorc...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,794,198
bmw_692495_chunk_003,pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw.pl. Dostępne z dopłatą do 40 000 PLN w programie NaszEauto Zapytaj o ofertę Oferta specjalna Dostępne z dopłatą NaszEauto Dopłat...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,791,197
bmw_692495_chunk_004,fizycznych oraz osób fizycznych prowadzących jednoosobową działalność gospodarczą. Możliwość uzyskania dopłaty jest ograniczona przyjętym budżetem. Szczegółowe warunki Programu są dostępne na stronie internetowejhttps://www.gov.pl/web/nfosigw/program-naszeauto-do-40-tys-zl-doplaty-do-samochodu-elekt...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,789,197
bmw_692495_chunk_005,przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klie...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,791,197
bmw_692495_chunk_006,kalkulacja dotyczy leasingu pojazdu BMW i4 Gran Coupe w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrac...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_007,Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 100% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i5 Limuzyna w ramach usługi BMW Leasing 100% oferowanej przez BMW Fi...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_008,informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl....,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_009,"opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofina...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_010,"ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz k...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,792,198
bmw_692495_chunk_011,Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 100% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i7 eDrive50 w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedz...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_012,jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna BMW se...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,794,198
bmw_692495_chunk_013,leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubez...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,797,199
bmw_692495_chunk_014,Active Tourer Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 2 Active Tourer w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu o...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,793,198
bmw_692495_chunk_015,kalkulacja może ulec zmianie. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Finan...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_016,"BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt pakietu BSI o wartości 3020,00 zł brutto został uwzględniony w wartości ww. pojazdu. Opłata wstępna wynosi 10%, przy okresie leasingu 36 miesięcy oraz z roczn...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_017,Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna BMW serii 3 Limuzyna Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 3 Sedan w ramach usługi BMW Leasing 103% ...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_018,"1M, uwzględnia cenę pojazdu oraz aktualnie obowiązujące stopy procentowe. W przypadku zmiany ceny pojazdu lub zmiany stóp procentowych kalkulacja może ulec zmianie. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od po...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_019,kalkulacja dotyczy leasingu pojazdu BMW serii 3 Touring w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 103% ceny pojazdu przy następujących parametr...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,797,199
bmw_692495_chunk_020,cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostę...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,797,199
bmw_692495_chunk_021,"i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 15%, przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależni...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,798,199
bmw_692495_chunk_022,"BMW Comfort Lease Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 5 Touring 520i o wartości 250 200 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 15%, ...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_023,w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 103% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X1 w ramach usługi BMW Leasin...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,791,197
bmw_692495_chunk_024,"stawkę WIBOR 1M, uwzględnia cenę pojazdu oraz aktualnie obowiązujące stopy procentowe. W przypadku zmiany ceny pojazdu lub zmiany stóp procentowych kalkulacja może ulec zmianie. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnio...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,799,199
bmw_692495_chunk_025,kalkulacja dotyczy leasingu pojazdu BMW X2 w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Koszt leasingu odpowiada całkowitej sumie opłat 103% ceny pojazdu przy następujących parametrach: opłata w...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,798,199
bmw_692495_chunk_026,i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Deal...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,792,198
bmw_692495_chunk_027,"przedsiębiorców. Opłata wstępna wynosi 0%, przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter jedynie informacyjny. Zawarcie umowy uzależnione jest od pozytywne...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,794,198
bmw_692495_chunk_028,"kalkulacja dotyczy leasingu pojazdu BMW X5 xDrive30d o wartości 369 000 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 15%, przy okresie leasingu 36 miesięcy oraz ...",https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,794,198
bmw_692495_chunk_029,Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub na bmw.pl. Zapytaj o ofertę Oferta specjalna Leasing operacyjny Leasing 101% BMW Leasing Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X6 w ramach usługi BMW Leasing 101% oferowanej przez BMW Fi...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,795,198
bmw_692495_chunk_030,informacyjny. Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o.o. z siedzibą w Warszawie. Szczegóły oferty są dostępne u Dealerów BMW lub nabmw.pl. ...,https://www.bmw.pl/pl/Shop-Online/bmw-oferty.html,Oferty i promocje BMW,"iX, X5, X3, i4, X1",True,465,116
bmw_461374_chunk_000,BMW Lifestyle. Inspirowane istotą naszej marki: FREUDE. Przejdź do sklepu Najważniejsze cechy Najważniejsze cechy Przejdź do sklepu Przejdź do sklepu Najważniejsze cechy Kolekcje BMW Lifestyle Miniatury BMW Akcesoria BMW Zabawki BMW i dzieci Przejdź do sklepu Przejdź do sklepu Przejdź do sklepu Prze...,https://www.bmw.pl/pl/more-bmw/bmw-lifestyle.html,BMW Lifestyle: Oficjalne kolekcje,,True,797,199
bmw_461374_chunk_001,"się więcej Dowiedz się więcej Kolekcje BMW Lifestyle. Każda z naszych lifestylowych kolekcji odzwierciedla swój własny charakter niezależnie od tego, czy jest to kolekcja BMW, BMW M czy też BMW M Motorsport. Wynieś teraz swój styl życia na wyższy poziom. Więcej o kolekcjach BMW Kolekcja BMW. Dzięki ...",https://www.bmw.pl/pl/more-bmw/bmw-lifestyle.html,BMW Lifestyle: Oficjalne kolekcje,,True,797,199
bmw_461374_chunk_002,"co Cię napędza: wydajność, styl i najsilniejszą literę na świecie. Przejdź do sklepu Kolekcja BMW M Motorsport. BMW M ma długą tradycję w sportach motorowych. Marka PUMA®jako oficjalny dostawca kolekcji BMW M Motorsport zmienia tę tradycję w lifestylową kolekcję z autentycznym DNA BMW M. Te produkty...",https://www.bmw.pl/pl/more-bmw/bmw-lifestyle.html,BMW Lifestyle: Oficjalne kolekcje,,True,799,199
bmw_461374_chunk_003,"edycje limitowane. Więcej o miniaturach BMW Akcesoria BMW. Dzięki naszym różnorodnym i praktycznym akcesoriom wnosimy FREUDE do codziennego życia. Breloki na klucze, kubki termiczne, torby i wiele innych gadżetów nadają Twojemu stylowi idealny akcent. Więcej o akcesoriach BMW Przejdź do sklepu Bagaż...",https://www.bmw.pl/pl/more-bmw/bmw-lifestyle.html,BMW Lifestyle: Oficjalne kolekcje,,True,695,173
bmw_106959_chunk_000,"Ekskluzywne modele.Budowane z pasją. Pod każdym względem. W najdrobniejszych szczegółach. BMW i7 M70 xDrive Limuzyna¹: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km: 23,7–20,8; zasięg elektryczny, WLTP w km: 490–559 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczy...",https://www.bmw.pl/pl/more-bmw/ekskluzywne-pojazdy-bmw.html,Ekskluzywne pojazdy BMW | bmw.pl,,True,796,199
bmw_106959_chunk_001,"na dostojnym, kryształowym reflektorze. Od potężnych silników spalinowych po wysoce wydajne napędy elektryczne. W ten sposób nasze luksusowe pojazdy wyznaczają standardy w swoim segmencie – zarówno wewnątrz, jak i na zewnątrz. The XM Label BMW Excellence Club Kultura i sztuka Szeroka gama ekskluzywn...",https://www.bmw.pl/pl/more-bmw/ekskluzywne-pojazdy-bmw.html,Ekskluzywne pojazdy BMW | bmw.pl,,True,796,199
bmw_106959_chunk_002,Dowiedz się więcej BMW serii 7 LimuzynaZasięg elektryczny (WLTP)Czas trwania ładowania AC (poziom naładowania 0–100%)SkonfigurujDowiedz się więcej BMW serii 7 Limuzyna BMW serii 7 Limuzyna BMW serii 7 Limuzyna Zasięg elektryczny (WLTP) Zasięg elektryczny (WLTP) Czas trwania ładowania AC (poziom nała...,https://www.bmw.pl/pl/more-bmw/ekskluzywne-pojazdy-bmw.html,Ekskluzywne pojazdy BMW | bmw.pl,,True,795,198
bmw_106959_chunk_003,akumulatora w kWhDostępne pojazdyDowiedz się więcej BMW serii 8 Coupé BMW serii 8 Coupé BMW serii 8 Coupé Zasięg elektryczny (WLTP) Zasięg elektryczny (WLTP) Czas trwania ładowania AC (poziom naładowania 0–100%) Czas trwania ładowania AC (poziom naładowania 0–100%) Wydłużenie zasięgu po 10 minutach ...,https://www.bmw.pl/pl/more-bmw/ekskluzywne-pojazdy-bmw.html,Ekskluzywne pojazdy BMW | bmw.pl,,True,786,196
bmw_106959_chunk_004,BMW M8 CoupéZasięg elektryczny (WLTP)Czas trwania ładowania AC (poziom naładowania 0–100%)Wydłużenie zasięgu po 10 minutach ładowania wysoką mocą w kilometrachMinimalny czas ładowania AC od 0 do 100% w godzinachPojemność akumulatora w kWhDostępne pojazdyDowiedz się więcej BMW M8 Coupé BMW M8 Coupé B...,https://www.bmw.pl/pl/more-bmw/ekskluzywne-pojazdy-bmw.html,Ekskluzywne pojazdy BMW | bmw.pl,,True,797,199
